...1,Trial_Nr,Trial_Id,Exp_Subject_Id,OptionChosen,TargetWord,knowledge,StemType,Frequency,AffixInitialSegment,Stem_romanization,Affix_romanization,Word_romanization,Tensification,Nasalization,L_deletion,C_deletion,Lateralization,UR,JunctureType,Production_R,predicted
401,111,58,592117,option_3,맑다,5,lC,high,Obstruent,malk,ta,malkta,1.0,,0.0,1.0,,lk-t,lC+Obstruent,malda,malkda
402,103,127,592117,option_1,맑아,5,lC,high,Vowel,malk,a,malka,0.0,,0.0,0.0,,lk-a,lC+Vowel,malka,malga
403,48,177,592117,option_3,맑나,5,lC,high,Sonorant,malk,na,malkna,,0.0,1.0,0.0,0.0,lk-n,lC+Sonorant,makna,malnka
404,51,6,592117,option_1,멁어,2,lC,nonce,Vowel,mvlk,v,mvlkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,mvlkv,mvlkv
405,84,162,592117,option_3,멁나,2,lC,nonce,Sonorant,mvlk,na,mvlkna,,0.0,1.0,0.0,0.0,lk-n,lC+Sonorant,mvkna,mvkna
406,35,32,592117,option_3,멁다,2,lC,nonce,Obstruent,mvlk,ta,mvlkta,1.0,,0.0,1.0,,lk-t,lC+Obstruent,mvlda,mvlkda
407,129,56,592117,option_2,묵다,5,C,low,Obstruent,muk,ta,mukta,1.0,,,,,k-t,C+Obstruent,mukda,mukda
408,141,23,592117,option_1,묵어,5,C,low,Vowel,muk,v,mukv,0.0,,,,,k-v,C+Vowel,mukv,mukv
409,154,173,592117,option_1,묵나,5,C,low,Sonorant,muk,na,mukna,,1.0,,,,k-n,C+Sonorant,muNna,mukna
410,121,124,592117,option_1,묽나,5,lC,low,Sonorant,mulk,na,mulkna,,1.0,1.0,0.0,0.0,lk-n,lC+Sonorant,muNna,mukna
411,95,34,592117,option_4,묽다,5,lC,low,Obstruent,mulk,ta,mulkta,1.0,,1.0,0.0,,lk-t,lC+Obstruent,mukda,mulkda
412,133,154,592117,option_1,묽어,5,lC,low,Vowel,mulk,v,mulkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,mulkv,mulkv
413,19,82,592117,option_2,박다,5,C,high,Obstruent,pak,ta,pakta,1.0,,,,,k-t,C+Obstruent,pakda,pakda
414,153,53,592117,option_1,박아,5,C,high,Vowel,pak,a,paka,0.0,,,,,k-a,C+Vowel,paka,paka
415,81,43,592117,option_1,박나,5,C,high,Sonorant,pak,na,pakna,,1.0,,,,k-n,C+Sonorant,paNna,panka
416,12,79,592117,option_1,밝아,5,lC,high,Vowel,palk,a,palka,0.0,,0.0,0.0,,lk-a,lC+Vowel,palka,palka
417,149,146,592117,option_2,밝나,5,lC,high,Sonorant,palk,na,palkna,,0.0,0.0,0.0,0.0,lk-n,lC+Sonorant,palkna,palkna
418,65,95,592117,option_3,밝다,5,lC,high,Obstruent,palk,ta,palkta,1.0,,0.0,1.0,,lk-t,lC+Obstruent,palda,palda
419,138,115,592117,option_6,밟나,5,lC,high,Sonorant,palp,na,palpna,,1.0,0.0,0.0,0.0,lp-n,lC+Sonorant,palmna,palpna
420,94,27,592117,option_3,밟다,5,lC,high,Obstruent,palp,ta,palpta,1.0,,0.0,1.0,,lp-t,lC+Obstruent,palda,palda
421,100,83,592117,option_1,밟아,5,lC,high,Vowel,palp,a,palpa,0.0,,0.0,0.0,,lp-a,lC+Vowel,palpa,palpa
422,67,76,592117,option_1,뱉어,5,C,low,Vowel,peT,v,peTv,0.0,,,,,T-v,C+Vowel,peTv,petdv
423,168,106,592117,option_1,뱉나,5,C,low,Sonorant,peT,na,peTna,,1.0,,,,T-n,C+Sonorant,penna,petna
424,13,84,592117,option_2,뱉다,5,C,low,Obstruent,peT,ta,peTta,1.0,,,,,T-t,C+Obstruent,petda,petda
425,33,73,592117,option_2,법다,2,C,nonce,Obstruent,kvp,ta,kvpta,1.0,,,,,p-t,C+Obstruent,pvpda,kvpda
426,66,7,592117,option_1,법나,2,C,nonce,Sonorant,kvp,na,kvpna,,1.0,,,,p-n,C+Sonorant,pvmna,kvpna
427,176,63,592117,option_1,법어,2,C,nonce,Vowel,kvp,v,kvpv,0.0,,,,,p-v,C+Vowel,pvpv,kvpv
428,108,140,592117,option_2,붉다,5,lC,high,Obstruent,pulk,ta,pulkta,1.0,,0.0,0.0,,lk-t,lC+Obstruent,pulkda,pulda
429,160,131,592117,option_1,붉어,5,lC,high,Vowel,pulk,v,pulkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,pulkv,pulkv
430,106,130,592117,option_2,붉나,5,lC,high,Sonorant,pulk,na,pulkna,,0.0,0.0,0.0,0.0,lk-n,lC+Sonorant,pulkna,pulkna
431,174,170,592117,option_1,붍어,1,lC,nonce,Vowel,pulT,v,pulTv,0.0,,0.0,0.0,,lT-v,lC+Vowel,pulTv,pulkv
432,43,35,592117,option_3,붍다,1,lC,nonce,Obstruent,pulT,ta,pulTta,1.0,,0.0,1.0,,lT-t,lC+Obstruent,pulda,pulda
433,74,143,592117,option_4,붍나,1,lC,nonce,Sonorant,pulT,na,pulTna,,0.0,0.0,1.0,0.0,lT-n,lC+Sonorant,pulna,pulkna
434,15,85,592117,option_2,뽑다,5,C,high,Obstruent,p*op,ta,p*opta,1.0,,,,,p-t,C+Obstruent,bopda,popda
435,69,17,592117,option_1,뽑나,5,C,high,Sonorant,p*op,na,p*opna,,1.0,,,,p-n,C+Sonorant,bomna,popna
436,26,80,592117,option_1,뽑아,5,C,high,Vowel,p*op,a,p*opa,0.0,,,,,p-a,C+Vowel,bopa,popapa
437,134,91,592117,option_1,속나,5,C,low,Sonorant,sok,na,sokna,,1.0,,,,k-n,C+Sonorant,soNna,*soNa
438,68,139,592117,option_2,속다,5,C,low,Obstruent,sok,ta,sokta,1.0,,,,,k-t,C+Obstruent,sokda,sokda
439,142,169,592117,option_1,속아,5,C,low,Vowel,sok,a,soka,0.0,,,,,k-a,C+Vowel,soka,sokga
440,23,135,592117,option_3,숡다,2,lC,nonce,Obstruent,sulk,ta,sulkta,1.0,,0.0,1.0,,lk-t,lC+Obstruent,sulda,sulkda
441,118,68,592117,option_1,숡어,2,lC,nonce,Vowel,sulk,v,sulkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,sulkv,sulkv
442,130,168,592117,option_4,숡나,2,lC,nonce,Sonorant,sulk,na,sulkna,,0.0,0.0,1.0,0.0,lk-n,lC+Sonorant,sulna,*sumna
443,91,8,592117,option_1,식나,5,C,low,Sonorant,sik,na,sikna,,1.0,,,,k-n,C+Sonorant,siNna,sikna
444,110,123,592117,option_2,식다,5,C,low,Obstruent,sik,ta,sikta,1.0,,,,,k-t,C+Obstruent,sikda,sikda
445,180,111,592117,option_1,식어,5,C,low,Vowel,sik,v,sikv,0.0,,,,,k-v,C+Vowel,sikv,sikv
446,166,50,592117,option_1,썩나,5,C,high,Sonorant,s*vk,na,s*vkna,,1.0,,,,k-n,C+Sonorant,SvNna,*svkga
447,55,42,592117,option_2,썩다,5,C,high,Obstruent,s*vk,ta,s*vkta,1.0,,,,,k-t,C+Obstruent,Svkda,svkda
448,157,14,592117,option_1,썩어,5,C,high,Vowel,s*vk,v,s*vkv,0.0,,,,,k-v,C+Vowel,Svkv,svkgv
449,27,2,592117,option_1,씹나,5,C,high,Sonorant,s*ip,na,s*ipna,,1.0,,,,p-n,C+Sonorant,Simna,*sipna
450,155,107,592117,option_1,씹어,5,C,high,Vowel,s*ip,v,s*ipv,0.0,,,,,p-v,C+Vowel,Sipv,sipv
451,21,176,592117,option_2,씹다,5,C,high,Obstruent,s*ip,ta,s*ipta,1.0,,,,,p-t,C+Obstruent,Sipda,sipda
452,4,136,592117,option_3,앍나,1,lC,nonce,Sonorant,alk,na,alkna,,0.0,1.0,0.0,0.0,lk-n,lC+Sonorant,akna,alna
453,158,19,592117,option_2,앍다,1,lC,nonce,Obstruent,alk,ta,alkta,1.0,,0.0,0.0,,lk-t,lC+Obstruent,alkda,alda
454,97,5,592117,option_1,앍아,1,lC,nonce,Vowel,alk,a,alka,0.0,,0.0,0.0,,lk-a,lC+Vowel,alka,alga
455,1,165,592117,option_4,얇나,5,lC,low,Sonorant,yalp,na,yalpna,,0.0,0.0,1.0,0.0,lp-n,lC+Sonorant,yalna,yalpna
456,116,118,592117,option_3,얇다,5,lC,low,Obstruent,yalp,ta,yalpta,1.0,,0.0,1.0,,lp-t,lC+Obstruent,yalda,yalda
457,29,180,592117,option_1,얇아,5,lC,low,Vowel,yalp,a,yalpa,0.0,,0.0,0.0,,lp-a,lC+Vowel,yalpa,yalpa
458,115,75,592117,option_1,얕아,5,C,low,Vowel,yaT,a,yaTa,0.0,,,,,T-a,C+Vowel,yaTa,yatda
459,2,132,592117,option_2,얕나,5,C,low,Sonorant,yaT,na,yaTna,,0.0,,,,T-n,C+Sonorant,yaTna,yaNna
460,104,92,592117,option_2,얕다,5,C,low,Obstruent,yaT,ta,yaTta,1.0,,,,,T-t,C+Obstruent,yatda,yatda
461,177,78,592117,option_2,얽나,2,lC,low,Sonorant,vlk,na,vlkna,,0.0,0.0,0.0,0.0,lk-n,lC+Sonorant,vlkna,vlkna
462,132,89,592117,option_1,얽다,2,lC,low,Obstruent,vlk,ta,vlkta,0.0,,0.0,0.0,,lk-t,lC+Obstruent,vlkta,vlda
463,93,22,592117,option_1,얽어,2,lC,low,Vowel,vlk,v,vlkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,vlkv,vlkv
464,163,128,592117,option_1,업어,5,C,low,Vowel,vp,v,vpv,0.0,,,,,p-v,C+Vowel,vpv,vpv
465,58,39,592117,option_2,업다,5,C,low,Obstruent,vp,ta,vpta,1.0,,,,,p-t,C+Obstruent,vpda,vpda
466,172,66,592117,option_1,업나,5,C,low,Sonorant,vp,na,vpna,,1.0,,,,p-n,C+Sonorant,vmna,vpan
467,86,156,592117,option_1,엎나,5,C,low,Sonorant,vP,na,vPna,,1.0,,,,P-n,C+Sonorant,vmna,vpna
468,170,104,592117,option_1,엎어,5,C,low,Vowel,vP,v,vPv,0.0,,,,,P-v,C+Vowel,vPv,vpv
469,144,164,592117,option_2,엎다,5,C,low,Obstruent,vP,ta,vPta,1.0,,,,,P-t,C+Obstruent,vpda,vpda
470,101,108,592117,option_4,엷나,2,lC,low,Sonorant,yvlp,na,yvlpna,,0.0,0.0,1.0,0.0,lp-n,lC+Sonorant,jvlna,yvlpna
471,42,100,592117,option_1,엷어,2,lC,low,Vowel,yvlp,v,yvlpv,0.0,,0.0,0.0,,lp-v,lC+Vowel,jvlpv,yvlpv
472,88,178,592117,option_3,엷다,2,lC,low,Obstruent,yvlp,ta,yvlpta,1.0,,0.0,1.0,,lp-t,lC+Obstruent,jvlda,yvlda
473,3,70,592117,option_1,옅어,5,C,low,Vowel,yvT,v,yvTv,0.0,,,,,T-v,C+Vowel,jvTv,yvtdv
474,31,138,592117,option_1,옅나,5,C,low,Sonorant,yvT,na,yvTna,,1.0,,,,T-n,C+Sonorant,jvnna,yvtda
475,50,67,592117,option_2,옅다,5,C,low,Obstruent,yvT,ta,yvTta,1.0,,,,,T-t,C+Obstruent,jvtda,yvtda
476,135,69,592117,option_2,웁다,2,C,nonce,Obstruent,up,ta,upta,1.0,,,,,p-t,C+Obstruent,upda,upda
477,60,167,592117,option_1,웁나,2,C,nonce,Sonorant,up,na,upna,,1.0,,,,p-n,C+Sonorant,umna,upna
478,90,13,592117,option_1,웁어,2,C,nonce,Vowel,up,v,upv,0.0,,,,,p-v,C+Vowel,upv,upv
479,128,46,592117,option_1,읊어,5,lC,low,Vowel,xlP,v,xlPv,0.0,,0.0,0.0,,lP-v,lC+Vowel,xlPv,xlpv
480,44,57,592117,option_1,읊나,5,lC,low,Sonorant,xlP,na,xlPna,,1.0,1.0,0.0,0.0,lP-n,lC+Sonorant,xmna,xNna
481,24,55,592117,option_4,읊다,5,lC,low,Obstruent,xlP,ta,xlPta,1.0,,1.0,0.0,,lP-t,lC+Obstruent,xpda,xlda
482,54,28,592117,option_1,익어,5,C,low,Vowel,ik,v,ikv,0.0,,,,,k-v,C+Vowel,ikv,ikv
483,56,142,592117,option_2,익다,5,C,low,Obstruent,ik,ta,ikta,1.0,,,,,k-t,C+Obstruent,ikda,ikda
484,37,158,592117,option_1,익나,5,C,low,Sonorant,ik,na,ikna,,1.0,,,,k-n,C+Sonorant,iNna,ikna
485,96,24,592117,option_1,읽어,5,lC,high,Vowel,ilk,v,ilkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,ilkv,ilkv
486,28,116,592117,option_4,읽다,5,lC,high,Obstruent,ilk,ta,ilkta,1.0,,1.0,0.0,,lk-t,lC+Obstruent,ikda,ilda
487,11,77,592117,option_1,읽나,5,lC,high,Sonorant,ilk,na,ilkna,,1.0,1.0,0.0,0.0,lk-n,lC+Sonorant,iNna,ilna
488,52,87,592117,option_1,입나,5,C,high,Sonorant,ip,na,ipna,,1.0,,,,p-n,C+Sonorant,imna,ipna
489,36,9,592117,option_2,입다,5,C,high,Obstruent,ip,ta,ipta,1.0,,,,,p-t,C+Obstruent,ipda,ipda
490,63,97,592117,option_1,입어,5,C,high,Vowel,ip,v,ipv,0.0,,,,,p-v,C+Vowel,ipv,ipv
491,150,155,592117,option_1,작아,5,C,high,Vowel,cak,a,caka,0.0,,,,,k-a,C+Vowel,caka,cakga
492,77,3,592117,option_2,작다,5,C,high,Obstruent,cak,ta,cakta,1.0,,,,,k-t,C+Obstruent,cakda,cakda
493,140,48,592117,option_1,작나,5,C,high,Sonorant,cak,na,cakna,,1.0,,,,k-n,C+Sonorant,caNna,cakna
494,139,10,592117,option_1,적나,5,C,high,Sonorant,cvk,na,cvkna,,1.0,,,,k-n,C+Sonorant,cvNna,cvkna
495,22,26,592117,option_2,적다,5,C,high,Obstruent,cvk,ta,cvkta,1.0,,,,,k-t,C+Obstruent,cvkda,cvkda
496,76,71,592117,option_1,적어,5,C,high,Vowel,cvk,v,cvkv,0.0,,,,,k-v,C+Vowel,cvkv,cvkv
497,79,40,592117,option_1,접어,5,C,high,Vowel,cvp,v,cvpv,0.0,,,,,p-v,C+Vowel,cvpv,cvpv
498,7,47,592117,option_1,접나,5,C,high,Sonorant,cvp,na,cvpna,,1.0,,,,p-n,C+Sonorant,cvmna,cvpna
499,178,94,592117,option_2,접다,5,C,high,Obstruent,cvp,ta,cvpta,1.0,,,,,p-t,C+Obstruent,cvpda,cvpda
500,131,29,592117,option_2,직다,1,C,nonce,Obstruent,cik,ta,cikta,1.0,,,,,k-t,C+Obstruent,cikda,cikda
501,17,141,592117,option_1,직나,1,C,nonce,Sonorant,cik,na,cikna,,1.0,,,,k-n,C+Sonorant,ciNna,cikna
502,156,52,592117,option_1,직어,1,C,nonce,Vowel,cik,v,cikv,0.0,,,,,k-v,C+Vowel,cikv,cikv
503,72,148,592117,option_1,짉나,2,lC,nonce,Sonorant,cilk,na,cilkna,,1.0,1.0,0.0,0.0,lk-n,lC+Sonorant,ciNna,cilkna
504,87,99,592117,option_1,짉어,2,lC,nonce,Vowel,cilk,v,cilkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,cilkv,cilkv
505,85,117,592117,option_2,짉다,2,lC,nonce,Obstruent,cilk,ta,cilkta,1.0,,0.0,0.0,,lk-t,lC+Obstruent,cilkda,cilda
506,14,179,592117,option_1,집어,5,C,high,Vowel,cip,v,cipv,0.0,,,,,p-v,C+Vowel,cipv,cipv
507,98,37,592117,option_2,집다,5,C,high,Obstruent,cip,ta,cipta,1.0,,,,,p-t,C+Obstruent,cipda,cipda
508,18,96,592117,option_1,집나,5,C,high,Sonorant,cip,na,cipna,,1.0,,,,p-n,C+Sonorant,cimna,cipna
509,8,151,592117,option_6,짧나,5,lC,high,Sonorant,Jalp,na,Jalpna,,1.0,0.0,0.0,0.0,lp-n,lC+Sonorant,Jalmna,Jalpna
510,179,121,592117,option_1,짧아,5,lC,high,Vowel,Jalp,a,Jalpa,0.0,,0.0,0.0,,lp-a,lC+Vowel,Jalpa,Jalpa
511,57,112,592117,option_3,짧다,5,lC,high,Obstruent,Jalp,ta,Jalpta,1.0,,0.0,1.0,,lp-t,lC+Obstruent,Jalda,Jalda
512,169,149,592117,option_1,찍나,5,C,low,Sonorant,Jik,na,Jikna,,1.0,,,,k-n,C+Sonorant,JiNna,Jikna
513,173,105,592117,option_2,찍다,5,C,low,Obstruent,Jik,ta,Jikta,1.0,,,,,k-t,C+Obstruent,Jikda,Jikda
514,40,133,592117,option_1,찍어,5,C,low,Vowel,Jik,v,Jikv,0.0,,,,,k-v,C+Vowel,Jikv,Jikv
515,123,126,592117,option_1,착나,2,C,nonce,Sonorant,Cak,na,Cakna,,1.0,,,,k-n,C+Sonorant,CaNna,Cakna
516,64,30,592117,option_2,착다,2,C,nonce,Obstruent,Cak,ta,Cakta,1.0,,,,,k-t,C+Obstruent,Cakda,Cakda
517,143,59,592117,option_1,착아,2,C,nonce,Vowel,Cak,a,Caka,0.0,,,,,k-a,C+Vowel,Caka,Caka
518,161,113,592117,option_2,톱다,4,C,nonce,Obstruent,Top,ta,Topta,1.0,,,,,p-t,C+Obstruent,Topda,topda
519,113,152,592117,option_1,톱나,4,C,nonce,Sonorant,Top,na,Topna,,1.0,,,,p-n,C+Sonorant,Tomna,topna
520,125,161,592117,option_1,톱아,4,C,nonce,Vowel,Top,a,Topa,0.0,,,,,p-a,C+Vowel,Topa,topa
521,175,171,592117,option_1,핥아,5,lC,low,Vowel,halT,a,halTa,0.0,,0.0,0.0,,lT-a,lC+Vowel,halTa,halga
522,92,137,592117,option_3,핥다,5,lC,low,Obstruent,halT,ta,halTta,1.0,,0.0,1.0,,lT-t,lC+Obstruent,halda,halda
523,25,25,592117,option_4,핥나,5,lC,low,Sonorant,halT,na,halTna,,0.0,0.0,1.0,0.0,lT-n,lC+Sonorant,halna,halpna
524,47,114,592117,option_3,훑다,5,lC,low,Obstruent,hulT,ta,hulTta,1.0,,0.0,1.0,,lT-t,lC+Obstruent,hulda,hulda
525,167,64,592117,option_2,훑나,5,lC,low,Sonorant,hulT,na,hulTna,,0.0,0.0,0.0,0.0,lT-n,lC+Sonorant,hulTna,hulpna
526,112,109,592117,option_1,훑어,5,lC,low,Vowel,hulT,v,hulTv,0.0,,0.0,0.0,,lT-v,lC+Vowel,hulTv,hulkv
527,170,81,592166,option_1,갉아,5,lC,low,Vowel,kalk,a,kalka,0.0,,0.0,0.0,,lk-a,lC+Vowel,kalka,kalga
528,57,159,592166,option_3,갉다,5,lC,low,Obstruent,kalk,ta,kalkta,1.0,,0.0,1.0,,lk-t,lC+Obstruent,kalda,kalda
529,129,82,592166,option_4,갉나,5,lC,low,Sonorant,kalk,na,kalkna,,0.0,0.0,1.0,0.0,lk-n,lC+Sonorant,kalna,kalna
530,104,140,592166,option_2,겊다,2,C,nonce,Obstruent,kvP,ta,kvPta,1.0,,,,,P-t,C+Obstruent,kvpda,kvpda
531,50,18,592166,option_1,겊어,2,C,nonce,Vowel,kvP,v,kvPv,0.0,,,,,P-v,C+Vowel,kvPv,kvpdv
532,143,133,592166,option_2,겊나,2,C,nonce,Sonorant,kvP,na,kvPna,,0.0,,,,P-n,C+Sonorant,kvPna,kvpna
533,85,106,592166,option_2,겳다,1,lC,nonce,Obstruent,kjvlp,ta,kjvlpta,1.0,,0.0,0.0,,lp-t,lC+Obstruent,kyvlpda,kilvpda
534,97,129,592166,option_1,겳어,1,lC,nonce,Vowel,kjvlp,v,kjvlpv,0.0,,0.0,0.0,,lp-v,lC+Vowel,kyvlpv,kilvpv
535,86,55,592166,option_2,겳나,1,lC,nonce,Sonorant,kjvlp,na,kjvlpna,,0.0,0.0,0.0,0.0,lp-n,lC+Sonorant,kyvlpna,kvlpna
536,168,36,592166,option_4,굵나,5,lC,high,Sonorant,kulk,na,kulkna,,0.0,0.0,1.0,0.0,lk-n,lC+Sonorant,kulna,kulna
537,68,123,592166,option_1,굵어,5,lC,high,Vowel,kulk,v,kulkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,kulkv,kulkv
538,8,171,592166,option_3,굵다,5,lC,high,Obstruent,kulk,ta,kulkta,1.0,,0.0,1.0,,lk-t,lC+Obstruent,kulda,kulda
539,33,175,592166,option_1,긁어,5,lC,low,Vowel,kxlk,v,kxlkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,kxlkv,kxlkv
540,80,27,592166,option_4,긁나,5,lC,low,Sonorant,kxlk,na,kxlkna,,0.0,0.0,1.0,0.0,lk-n,lC+Sonorant,kxlna,kxNna
541,139,161,592166,option_3,긁다,5,lC,low,Obstruent,kxlk,ta,kxlkta,1.0,,0.0,1.0,,lk-t,lC+Obstruent,kxlda,kxlda
542,179,46,592166,option_2,긆나,3,lC,nonce,Sonorant,kxlP,na,kxlPna,,0.0,0.0,0.0,0.0,lP-n,lC+Sonorant,kxlPna,kxlpna
543,159,91,592166,option_2,긆다,3,lC,nonce,Obstruent,kxlP,ta,kxlPta,1.0,,0.0,0.0,,lP-t,lC+Obstruent,kxlPda,kxlda
544,96,167,592166,option_1,긆어,3,lC,nonce,Vowel,kxlP,v,kxlPv,0.0,,0.0,0.0,,lP-v,lC+Vowel,kxlPv,kxlpv
545,81,174,592166,option_3,낡다,5,lC,high,Obstruent,nalk,ta,nalkta,1.0,,0.0,1.0,,lk-t,lC+Obstruent,nalda,nalda
546,134,70,592166,option_1,낡아,5,lC,high,Vowel,nalk,a,nalka,0.0,,0.0,0.0,,lk-a,lC+Vowel,nalka,nalga
547,24,63,592166,option_4,낡나,5,lC,high,Sonorant,nalk,na,nalkna,,0.0,0.0,1.0,0.0,lk-n,lC+Sonorant,nalna,nalnka
548,40,176,592166,option_6,낣나,1,lC,nonce,Sonorant,nalp,na,nalpna,,1.0,0.0,0.0,0.0,lp-n,lC+Sonorant,nalmna,nalpna
549,113,76,592166,option_3,낣다,1,lC,nonce,Obstruent,nalp,ta,nalpta,1.0,,0.0,1.0,,lp-t,lC+Obstruent,nalda,nalda
550,77,26,592166,option_1,낣아,1,lC,nonce,Vowel,nalp,a,nalpa,0.0,,0.0,0.0,,lp-a,lC+Vowel,nalpa,nalpa
551,152,44,592166,option_1,냍다,2,C,nonce,Obstruent,neT,ta,neTta,0.0,,,,,T-t,C+Obstruent,netta,netda
552,148,98,592166,option_1,냍어,2,C,nonce,Vowel,neT,v,neTv,0.0,,,,,T-v,C+Vowel,neTv,netgv
553,142,33,592166,option_2,냍나,2,C,nonce,Sonorant,neT,na,neTna,,0.0,,,,T-n,C+Sonorant,neTna,netda
554,109,153,592166,option_3,넓다,5,lC,high,Obstruent,nvlp,ta,nvlpta,1.0,,0.0,1.0,,lp-t,lC+Obstruent,nvlda,nvlda
555,91,73,592166,option_1,넓어,5,lC,high,Vowel,nvlp,v,nvlpv,0.0,,0.0,0.0,,lp-v,lC+Vowel,nvlpv,nvlpv
556,133,69,592166,option_2,넓나,5,lC,high,Sonorant,nvlp,na,nvlpna,,0.0,0.0,0.0,0.0,lp-n,lC+Sonorant,nvlpna,nvlpna
557,178,173,592166,option_2,눅나,2,C,nonce,Sonorant,nuk,na,nukna,,0.0,,,,k-n,C+Sonorant,nukna,nukna
558,44,52,592166,option_1,눅어,2,C,nonce,Vowel,nuk,v,nukv,0.0,,,,,k-v,C+Vowel,nukv,nukv
559,84,54,592166,option_1,눅다,2,C,nonce,Obstruent,nuk,ta,nukta,0.0,,,,,k-t,C+Obstruent,nukta,nukda
560,88,32,592166,option_4,늙나,5,lC,high,Sonorant,nxlk,na,nxlkna,,0.0,0.0,1.0,0.0,lk-n,lC+Sonorant,nxlna,nxNna
561,140,152,592166,option_1,늙어,5,lC,high,Vowel,nxlk,v,nxlkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,nxlkv,nxlkv
562,156,92,592166,option_1,늙다,5,lC,high,Obstruent,nxlk,ta,nxlkta,0.0,,0.0,0.0,,lk-t,lC+Obstruent,nxlkta,nxlda
563,141,2,592166,option_1,덟어,2,lC,nonce,Vowel,tvlp,v,tvlpv,0.0,,0.0,0.0,,lp-v,lC+Vowel,tvlpv,tvlpv
564,72,58,592166,option_2,덟다,2,lC,nonce,Obstruent,tvlp,ta,tvlpta,1.0,,0.0,0.0,,lp-t,lC+Obstruent,tvlpda,tvlda
565,3,149,592166,option_6,덟나,2,lC,nonce,Sonorant,tvlp,na,tvlpna,,1.0,0.0,0.0,0.0,lp-n,lC+Sonorant,tvlmna,tvlpna
566,5,130,592166,option_1,독아,2,C,nonce,Vowel,tok,a,toka,0.0,,,,,k-a,C+Vowel,toka,tokga
567,37,38,592166,option_2,독다,2,C,nonce,Obstruent,tok,ta,tokta,1.0,,,,,k-t,C+Obstruent,tokda,tokda
568,175,117,592166,option_2,독나,2,C,nonce,Sonorant,tok,na,tokna,,0.0,,,,k-n,C+Sonorant,tokna,toNna
569,1,166,592166,option_2,둡다,1,C,nonce,Obstruent,tup,ta,tupta,1.0,,,,,p-t,C+Obstruent,tupda,tupda
570,20,97,592166,option_1,둡나,1,C,nonce,Sonorant,tup,na,tupna,,1.0,,,,p-n,C+Sonorant,tumna,tupna
571,117,89,592166,option_1,둡어,1,C,nonce,Vowel,tup,v,tupv,0.0,,,,,p-v,C+Vowel,tupv,tupv
572,100,126,592166,option_4,듥나,1,lC,nonce,Sonorant,txlk,na,txlkna,,0.0,0.0,1.0,0.0,lk-n,lC+Sonorant,txlna,txNna
573,126,116,592166,option_1,듥어,1,lC,nonce,Vowel,txlk,v,txlkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,txlkv,txlkv
574,79,41,592166,option_3,듥다,1,lC,nonce,Obstruent,txlk,ta,txlkta,1.0,,0.0,1.0,,lk-t,lC+Obstruent,txlda,txlkda
575,165,22,592166,option_6,떫나,5,lC,low,Sonorant,dvlp,na,dvlpna,,1.0,0.0,0.0,0.0,lp-n,lC+Sonorant,dvlmna,dvlpna
576,93,136,592166,option_5,떫다,5,lC,low,Obstruent,dvlp,ta,dvlpta,0.0,,0.0,1.0,,lp-t,lC+Obstruent,dvlta,dvlda
577,78,12,592166,option_1,떫어,5,lC,low,Vowel,dvlp,v,dvlpv,0.0,,0.0,0.0,,lp-v,lC+Vowel,dvlpv,dvlpv
578,110,141,592166,option_2,막나,5,C,high,Sonorant,mak,na,makna,,0.0,,,,k-n,C+Sonorant,makna,maNna
579,55,34,592166,option_1,막다,5,C,high,Obstruent,mak,ta,makta,0.0,,,,,k-t,C+Obstruent,makta,makda
580,160,144,592166,option_1,막아,5,C,high,Vowel,mak,a,maka,0.0,,,,,k-a,C+Vowel,maka,maka
581,131,19,592166,option_1,맑아,5,lC,high,Vowel,malk,a,malka,0.0,,0.0,0.0,,lk-a,lC+Vowel,malka,malga
582,10,108,592166,option_4,맑나,5,lC,high,Sonorant,malk,na,malkna,,0.0,0.0,1.0,0.0,lk-n,lC+Sonorant,malna,malnka
583,122,78,592166,option_5,맑다,5,lC,high,Obstruent,malk,ta,malkta,0.0,,0.0,1.0,,lk-t,lC+Obstruent,malta,malkda
584,74,25,592166,option_4,멁나,2,lC,nonce,Sonorant,mvlk,na,mvlkna,,0.0,0.0,1.0,0.0,lk-n,lC+Sonorant,mvlna,mvkna
585,172,77,592166,option_3,멁다,2,lC,nonce,Obstruent,mvlk,ta,mvlkta,1.0,,0.0,1.0,,lk-t,lC+Obstruent,mvlda,mvlkda
586,173,31,592166,option_1,멁어,2,lC,nonce,Vowel,mvlk,v,mvlkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,mvlkv,mvlkv
587,27,142,592166,option_1,묵어,5,C,low,Vowel,muk,v,mukv,0.0,,,,,k-v,C+Vowel,mukv,mukv
588,56,14,592166,option_2,묵나,5,C,low,Sonorant,muk,na,mukna,,0.0,,,,k-n,C+Sonorant,mukna,mukna
